,id,pts,offset
Decatur Ave & Bedford Park Blvd-Decatur Ave & Oliver Pl,420,2,840
Decatur Ave & Bedford Park Blvd-Jerome Ave & Bedford Park Blvd E,421,2,842
Decatur Ave & Bedford Park Blvd-E Fordham Rd & Webster Ave,422,2,844
Decatur Ave & Bedford Park Blvd-Bainbridge Ave & E 198 St,423,2,846
Decatur Ave & Bedford Park Blvd-Botanical Sq & Webster Ave,424,2,848
Decatur Ave & Bedford Park Blvd-E Mosholu Pkwy & Van Cortlandt Ave E,425,2,850
Decatur Ave & Bedford Park Blvd-Marion Ave & Mosholu Pkwy,426,2,852
Decatur Ave & Bedford Park Blvd-Grand Concourse & E 197 St,427,2,854
E 7 St & Avenue A-Ave A & E 14 St,428,2,856
E 7 St & Avenue A-Cooper Square & Astor Pl,429,2,858
E 7 St & Avenue A-E 7 St & Ave B,430,2,860
E 7 St & Avenue A-E 5 St & Ave A,431,2,862
E 7 St & Avenue A-Broadway & E 14 St,432,2,864
E 7 St & Avenue A-E 10 St & Avenue A,433,2,866
E 7 St & Avenue A-E 1 St & 1 Ave,434,2,868
E 7 St & Avenue A-1 Ave & E 18 St,435,2,870
E 7 St & Avenue A-E 2 St & Avenue A,436,2,872
E 7 St & Avenue A-W 13 St & 7 Ave,437,2,874
W Fordham Rd & Loring Pl N-Washington Ave & E 167 St,438,2,876
W Fordham Rd & Loring Pl N-W 225 St & Exterior St,439,2,878
W Fordham Rd & Loring Pl N-Grand Ave & W Fordham Rd,440,2,880
W Fordham Rd & Loring Pl N-10 Ave & W 207 St,441,2,882
W Fordham Rd & Loring Pl N-Cedar Ave & W Fordham Rd,442,2,884
W Fordham Rd & Loring Pl N-E 188 St & Creston Ave,443,2,886
W Fordham Rd & Loring Pl N-Jerome Ave & W Fordham Rd,444,2,888
W Fordham Rd & Loring Pl N-W 192 St & University Ave,445,2,890
W Fordham Rd & Loring Pl N-W 204 St & Vermilyea Ave,446,2,892
W Fordham Rd & Loring Pl N-University Ave & W Burnside Ave,447,2,894
E 149 St & Morris Ave-Courtlandt Ave & E 149 St,448,2,896
E 149 St & Morris Ave-E 149 St & Eagle Ave,449,2,898
E 149 St & Morris Ave-Morris Ave & E 142 St,450,2,900
E 149 St & Morris Ave-E 149 St & Park Ave,451,2,902
E 149 St & Morris Ave-E 142 St & 3 Ave,452,2,904
E 149 St & Morris Ave-Melrose Ave & E 150 St,453,2,906
E 149 St & Morris Ave-Lincoln Ave & E 138 St,454,2,908
E 149 St & Morris Ave-Concourse Village West & E 156 St,455,2,910
E 149 St & Morris Ave-E 91 St & 2 Ave,456,2,912
E 149 St & Morris Ave-Morris Ave & E 153 St,457,2,914
Buffalo Ave & E New York Ave-Grove St & Broadway,458,2,916
Buffalo Ave & E New York Ave-Carroll St & Rochester Ave,459,2,918
Buffalo Ave & E New York Ave-Monroe St & Patchen Ave,460,2,920
Buffalo Ave & E New York Ave-Eastern Pkwy & Rochester Ave,461,2,922
Buffalo Ave & E New York Ave-Bushwick Ave & Linden St,462,2,924
Buffalo Ave & E New York Ave-Bedford Ave & Clarkson Ave,463,2,926
Buffalo Ave & E New York Ave-Eastern Pkwy & Franklin Ave,464,2,928
Buffalo Ave & E New York Ave-Rivington St & Chrystie St,465,2,930
Buffalo Ave & E New York Ave-Rockaway Ave & Bainbridge St,466,2,932
Buffalo Ave & E New York Ave-St Johns Pl & Howard Ave,467,2,934
Bridge St & York St-Forsyth St & Canal St,468,2,936
Bridge St & York St-Sands St Gate,469,2,938
Bridge St & York St-Forsyth St & Grand St,470,2,940
Bridge St & York St-Flushing Ave & Vanderbilt Ave,471,2,942
Bridge St & York St-Myrtle Ave & Fleet Pl,472,2,944
Bridge St & York St-Johnson St & Gold St,473,2,946
Bridge St & York St-Washington Ave & Park Ave,474,2,948
Bridge St & York St-Sands St & Jay St,475,2,950
Bridge St & York St-Duffield St & Willoughby St,476,2,952
Bridge St & York St-Jay St & York St,477,2,954
Somers St & Rockaway Ave-Van Sinderen Ave & Truxton St,478,2,956
Somers St & Rockaway Ave-Rockaway Ave & Bainbridge St,479,2,958
Somers St & Rockaway Ave-Fulton St & Williams Ave,480,2,960
Somers St & Rockaway Ave-Madison St & Woodward Ave,481,2,962
Somers St & Rockaway Ave-Herkimer St & Eastern Pkwy,482,2,964
Somers St & Rockaway Ave-Thomas S. Boyland St & Macon St,483,2,966
Somers St & Rockaway Ave-Park Pl & Thomas S. Boyland St,484,2,968
Somers St & Rockaway Ave-MacDougal St & Rockaway Ave,485,2,970
Somers St & Rockaway Ave-Fulton St & Saratoga Ave,486,2,972
Somers St & Rockaway Ave-Bushwick Ave & Furman Ave,487,2,974
Winthrop St & Rogers Ave-Lincoln Rd & Ocean Ave,488,2,976
Winthrop St & Rogers Ave-Parkside Ave & Flatbush Ave,489,2,978
Winthrop St & Rogers Ave-Maple St & Flatbush Ave,490,2,980
Winthrop St & Rogers Ave-Flatbush Ave & Ocean Ave,491,2,982
Winthrop St & Rogers Ave-Bedford Ave & Maple St,492,2,984
Winthrop St & Rogers Ave-Bedford Ave & Clarkson Ave,493,2,986
Winthrop St & Rogers Ave-Dean St & Franklin Ave,494,2,988
Winthrop St & Rogers Ave-Parade Pl & Crooke Ave,495,2,990
Winthrop St & Rogers Ave-Rogers Ave & Lincoln Rd,496,2,992
Winthrop St & Rogers Ave-N 6 St & Bedford Ave,497,2,994
37 Ave & 35 St-35 Ave & 37 St,498,2,996
37 Ave & 35 St-21 St & 36 Ave,499,2,998
37 Ave & 35 St-Steinway St & 28 Ave,500,2,1000
37 Ave & 35 St-35 St & Broadway,501,2,1002
37 Ave & 35 St-36 Ave & 31 St,502,2,1004
37 Ave & 35 St-42 Pl & Northern Blvd,503,2,1006
37 Ave & 35 St-35 St & 30 Ave,504,2,1008
37 Ave & 35 St-38 St & Northern Blvd,505,2,1010
37 Ave & 35 St-35 St & 34 Ave,506,2,1012
37 Ave & 35 St-31 St & Broadway,507,2,1014
W 163 St & Edgecombe Ave-Southern Blvd & E 175 St,508,2,1016
W 163 St & Edgecombe Ave-W Burnside Ave & University Ave,509,2,1018
W 163 St & Edgecombe Ave-Amsterdam Ave & W 156 St,510,2,1020
W 163 St & Edgecombe Ave-Harlem River Dr & W 155 St,511,2,1022
W 163 St & Edgecombe Ave-Amsterdam Ave & W 167 St,512,2,1024
W 163 St & Edgecombe Ave-W 168th S & Fort Washington Ave,513,2,1026
W 163 St & Edgecombe Ave-5 Av & W 139 St,514,2,1028
W 163 St & Edgecombe Ave-W 159 St & Edgecombe Ave,515,2,1030
W 163 St & Edgecombe Ave-Riverside Dr & W 153 St,516,2,1032
W 163 St & Edgecombe Ave-W 165 St & Fort Washington Ave,517,2,1034
Concord St & Bridge St-Adams St & Prospect St,518,2,1036
Concord St & Bridge St-Dock 72 Way & Market St,519,2,1038
Concord St & Bridge St-Jay St & York St,520,2,1040
Concord St & Bridge St-Hanson Pl & Ashland Pl,521,2,1042
Concord St & Bridge St-Johnson St & Gold St,522,2,1044
Concord St & Bridge St-Clark St & Henry St,523,2,1046
Concord St & Bridge St-Sands St & Jay St,524,2,1048
Concord St & Bridge St-Fulton St & Adams St,525,2,1050
Concord St & Bridge St-Clinton Ave & Flushing Ave,526,2,1052
Concord St & Bridge St-Clinton St & Tillary St,527,2,1054
Broadway & W 160 St-Broadway & W 168 St,528,2,1056
Broadway & W 160 St-W 160 St & St. Nicholas Ave,529,2,1058
Broadway & W 160 St-Broadway & W 155 St,530,2,1060
Broadway & W 160 St-W 171 St & St. Nicholas Ave,531,2,1062
Broadway & W 160 St-Edgecombe Ave & W 167 St,532,2,1064
Broadway & W 160 St-Broadway & W 185 St,533,2,1066
Broadway & W 160 St-W 146 St & Broadway,534,2,1068
Broadway & W 160 St-Fort Washington Ave & W 173 St,535,2,1070
Broadway & W 160 St-Broadway & W 153 St,536,2,1072
Broadway & W 160 St-Convent Ave & W 135 St,537,2,1074
5 Ave & E 63 St-5 Ave & E 72 St,538,2,1076
5 Ave & E 63 St-Central Park West & W 72 St,539,2,1078
5 Ave & E 63 St-5 Ave & E 87 St,540,2,1080
5 Ave & E 63 St-5 Ave & E 78 St,541,2,1082
5 Ave & E 63 St-Central Park West & W 76 St,542,2,1084
5 Ave & E 63 St-Grand Army Plaza & Central Park S,543,2,1086
5 Ave & E 63 St-Central Park North & Adam Clayton Powell Blvd,544,2,1088
5 Ave & E 63 St-Broadway & W 58 St,545,2,1090
5 Ave & E 63 St-Central Park S & 6 Ave,546,2,1092
5 Ave & E 63 St-7 Ave & Central Park South,547,2,1094
34 St & 48 Ave-40 St & Queens Blvd,548,2,1096
34 St & 48 Ave-S 4 St & Rodney St,549,2,1098
34 St & 48 Ave-Jackson Ave & 46 Rd,550,2,1100
34 St & 48 Ave-56 Dr & 59 St,551,2,1102
34 St & 48 Ave-48 Ave & 37 St,552,2,1104
34 St & 48 Ave-Broadway & W 48 St,553,2,1106
34 St & 48 Ave-39 St & 47 Ave,554,2,1108
34 St & 48 Ave-36 St & Queens Blvd,555,2,1110
34 St & 48 Ave-30 St & 48 Ave,556,2,1112
34 St & 48 Ave-2 Ave & E 125 St,557,2,1114
Lincoln Rd & Ocean Ave-Bedford Ave & Fenimore St,558,2,1116
Lincoln Rd & Ocean Ave-West Drive & Prospect Park West,559,2,1118
Lincoln Rd & Ocean Ave-Plaza St East & Flatbush Ave,560,2,1120
Lincoln Rd & Ocean Ave-Rogers Ave & Lincoln Rd,561,2,1122
Lincoln Rd & Ocean Ave-Flatbush Ave & Ocean Ave,562,2,1124
Lincoln Rd & Ocean Ave-Parade Pl & Crooke Ave,563,2,1126
Lincoln Rd & Ocean Ave-Maple St & New York Ave,564,2,1128
Lincoln Rd & Ocean Ave-Maple St & Flatbush Ave,565,2,1130
Lincoln Rd & Ocean Ave-Grand Army Plaza & Plaza St West,566,2,1132
Lincoln Rd & Ocean Ave-Sterling St & Bedford Ave,567,2,1134
Lexington Ave & E 29 St-W 31 St & 7 Ave,568,2,1136
Lexington Ave & E 29 St-5 Ave & E 29 St,569,2,1138
Lexington Ave & E 29 St-W 27 St & 7 Ave,570,2,1140
Lexington Ave & E 29 St-2 Ave & E 29 St,571,2,1142
Lexington Ave & E 29 St-E 40 St & Park Ave,572,2,1144
Lexington Ave & E 29 St-Lexington Ave & E 24 St,573,2,1146
Lexington Ave & E 29 St-E 31 St & 3 Ave,574,2,1148
Lexington Ave & E 29 St-E 27 St & 1 Ave,575,2,1150
Lexington Ave & E 29 St-Broadway & E 19 St,576,2,1152
Lexington Ave & E 29 St-6 Ave & W 33 St,577,2,1154
Seaman Ave & Isham St-Seaman Ave & Beak St,578,2,1156
Seaman Ave & Isham St-Broadway & W 192 St,579,2,1158
Seaman Ave & Isham St-W 204 St & Vermilyea Ave,580,2,1160
Seaman Ave & Isham St-W 181 St & Riverside Dr,581,2,1162
Seaman Ave & Isham St-Goulden Ave & W 205 St,582,2,1164
Seaman Ave & Isham St-Broadway & W 220 St,583,2,1166
Seaman Ave & Isham St-W 225 St & Exterior St,584,2,1168
Seaman Ave & Isham St-W 190 St & Broadway,585,2,1170
Seaman Ave & Isham St-Riverside Dr & Broadway,586,2,1172
Seaman Ave & Isham St-Nagle Ave & Ellwood St,587,2,1174
Union Ave & E 169 St-Prospect Ave & E 167 St,588,2,1176
Union Ave & E 169 St-Franklin Ave & E 169 St,589,2,1178
Union Ave & E 169 St-Melrose Ave & E 150 St,590,2,1180
Union Ave & E 169 St-E 169 St & Webster Ave,591,2,1182
Union Ave & E 169 St-E 169 St & Fox St,592,2,1184
Union Ave & E 169 St-Freeman St & Southern Blvd,593,2,1186
Union Ave & E 169 St-Freeman St & Reverend James A Polite Ave,594,2,1188
Union Ave & E 169 St-E 160 St & Tinton Ave,595,2,1190
Union Ave & E 169 St-3 Ave & E 169 St,596,2,1192
Union Ave & E 169 St-E Tremont Ave & E 176 St,597,2,1194
Broadway & W 185 St-Nagle Ave & Ellwood St,598,2,1196
Broadway & W 185 St-Broadway & W 192 St,599,2,1198
Broadway & W 185 St-W 190 St & Broadway,600,2,1200
Broadway & W 185 St-Broadway & W 168 St,601,2,1202
Broadway & W 185 St-Wadsworth Ave & W 179 St,602,2,1204
Broadway & W 185 St-Sheridan Ave & E 172 St,603,2,1206
Broadway & W 185 St-W 168th S & Fort Washington Ave,604,2,1208
Broadway & W 185 St-Broadway & Ellwood St,605,2,1210
Broadway & W 185 St-W 180 St & Ft Washington Ave,606,2,1212
Broadway & W 185 St-Riverside Dr & Broadway,607,2,1214
21 St & 43 Ave-46 Ave & 5 St,608,2,1216
21 St & 43 Ave-24 St & 38 Ave,609,2,1218
21 St & 43 Ave-Queens Plaza North & Crescent St,610,2,1220
21 St & 43 Ave-21 St & Queens Plaza North,611,2,1222
21 St & 43 Ave-Jackson Ave & 46 Rd,612,2,1224
21 St & 43 Ave-45 Ave & 21 St,613,2,1226
21 St & 43 Ave-27 St & Hunter St,614,2,1228
21 St & 43 Ave-1 Ave & E 94 St,615,2,1230
21 St & 43 Ave-1 Ave & E 68 St,616,2,1232
21 St & 43 Ave-Vernon Blvd & 50 Ave,617,2,1234
E 6 St & Avenue B-E 1 St & 1 Ave,618,2,1236
E 6 St & Avenue B-Ave A & E 14 St,619,2,1238
E 6 St & Avenue B-E 4 St & Ave B,620,2,1240
E 6 St & Avenue B-Cooper Square & Astor Pl,621,2,1242
E 6 St & Avenue B-E 14 St & Avenue B,622,2,1244
E 6 St & Avenue B-E 13 St & 2 Ave,623,2,1246
E 6 St & Avenue B-Great Jones St,624,2,1248
E 6 St & Avenue B-E 2 St & Avenue A,625,2,1250
E 6 St & Avenue B-Suffolk St & Stanton St,626,2,1252
E 6 St & Avenue B-E 13 St & Avenue A,627,2,1254
6 St & 7 Ave-7 Ave & Park Pl,628,2,1256
6 St & 7 Ave-3 St & 7 Ave,629,2,1258
6 St & 7 Ave-Berkeley Pl & 7 Ave,630,2,1260
6 St & 7 Ave-Plaza St West & Flatbush Ave,631,2,1262
6 St & 7 Ave-10 St & 7 Ave,632,2,1264
6 St & 7 Ave-14 St & 7 Ave,633,2,1266
6 St & 7 Ave-6 Ave & 21 St,634,2,1268
6 St & 7 Ave-Garfield Pl & 8 Ave,635,2,1270
6 St & 7 Ave-Montague St & Clinton St,636,2,1272
6 St & 7 Ave-Grand Ave & Bergen St,637,2,1274
Menahan St & Onderdonk Ave-Wyckoff Ave & Gates Ave,638,2,1276
Menahan St & Onderdonk Ave-Wyckoff Av & Stanhope St,639,2,1278
Menahan St & Onderdonk Ave-Menahan St & Seneca Ave,640,2,1280
Menahan St & Onderdonk Ave-Onderdonk Ave & Gates Ave,641,2,1282
Menahan St & Onderdonk Ave-Onderdonk Ave & Dekalb Ave,642,2,1284
Menahan St & Onderdonk Ave-Willoughby Ave & Onderdonk Ave,643,2,1286
Menahan St & Onderdonk Ave-Stanhope St & Fairview Ave,644,2,1288
Menahan St & Onderdonk Ave-Morgan Ave & Maspeth Ave,645,2,1290
Menahan St & Onderdonk Ave-Woodward Ave & Harman St,646,2,1292
Menahan St & Onderdonk Ave-Madison St & Cypress Ave,647,2,1294
W 26 St & 10 Ave-W 26 St & 8 Ave,648,2,1296
W 26 St & 10 Ave-W 27 St & 7 Ave,649,2,1298
W 26 St & 10 Ave-10 Ave & W 28 St,650,2,1300
W 26 St & 10 Ave-Broadway & W 25 St,651,2,1302
W 26 St & 10 Ave-9 Ave & W 22 St,652,2,1304
W 26 St & 10 Ave-8 Ave & W 31 St,653,2,1306
W 26 St & 10 Ave-W 24 St & 7 Ave,654,2,1308
W 26 St & 10 Ave-W 25 St & 6 Ave,655,2,1310
W 26 St & 10 Ave-W 25 St & 9 Ave,656,2,1312
W 26 St & 10 Ave-W 21 St & 6 Ave,657,2,1314
N 5 St & Wythe Ave-N 6 St & Bedford Ave,658,2,1316
N 5 St & Wythe Ave-Franklin St & Dupont St,659,2,1318
N 5 St & Wythe Ave-S 4 St & Wythe Ave,660,2,1320
N 5 St & Wythe Ave-Kent Ave & N 7 St,661,2,1322
N 5 St & Wythe Ave-Bedford Ave & Nassau Ave,662,2,1324
N 5 St & Wythe Ave-N 12 St & Bedford Ave,663,2,1326
N 5 St & Wythe Ave-Broadway & Berry St,664,2,1328
N 5 St & Wythe Ave-Putnam Ave & Nostrand Ave,665,2,1330
N 5 St & Wythe Ave-Wythe Ave & Metropolitan Ave,666,2,1332
N 5 St & Wythe Ave-Driggs Ave & S 2 St,667,2,1334
46 St & 6 Ave-57 St & 4 Ave,668,2,1336
46 St & 6 Ave-36 St & 4 Ave,669,2,1338
46 St & 6 Ave-45 St & 4 Ave,670,2,1340
46 St & 6 Ave-46 St & 7 Ave,671,2,1342
46 St & 6 Ave-7 Ave & 40 St,672,2,1344
46 St & 6 Ave-14 St & 5 Ave,673,2,1346
46 St & 6 Ave-48 St & 5 Ave,674,2,1348
46 St & 6 Ave-50 St & 7 Ave,675,2,1350
46 St & 6 Ave-59 St & 4 Ave,676,2,1352
46 St & 6 Ave-44 St & 6 Ave,677,2,1354
Eastern Pkwy & Troy Ave-Eastern Pkwy & Kingston Ave,678,2,1356
Eastern Pkwy & Troy Ave-Union St & Bedford Ave,679,2,1358
Eastern Pkwy & Troy Ave-Maple St & New York Ave,680,2,1360
Eastern Pkwy & Troy Ave-Eastern Pkwy & Nostrand Ave,681,2,1362
Eastern Pkwy & Troy Ave-Eastern Pkwy & Franklin Ave,682,2,1364
Eastern Pkwy & Troy Ave-Lincoln Pl & Nostrand Ave,683,2,1366
Eastern Pkwy & Troy Ave-Kingston Ave & Montgomery St,684,2,1368
Eastern Pkwy & Troy Ave-6 Ave & 9 St,685,2,1370
Eastern Pkwy & Troy Ave-Plaza St East & Flatbush Ave,686,2,1372
Eastern Pkwy & Troy Ave-St. Johns Pl & Kingston Ave,687,2,1374
Columbia St & Rivington St-E Houston St & Columbia St,688,2,1376
Columbia St & Rivington St-Norfolk St & Broome St,689,2,1378
Columbia St & Rivington St-Canal St & Rutgers St,690,2,1380
Columbia St & Rivington St-Bialystoker Pl & Delancey St,691,2,1382
Columbia St & Rivington St-Forsyth St & Grand St,692,2,1384
Columbia St & Rivington St-Henry St & Grand St,693,2,1386
Columbia St & Rivington St-Rivington St & Ridge St,694,2,1388
Columbia St & Rivington St-Division St & Bowery,695,2,1390
Columbia St & Rivington St-Clinton St & Grand St,696,2,1392
Columbia St & Rivington St-Stanton St & Mangin St,697,2,1394
Norfolk St & Broome St-Henry St & Grand St,698,2,1396
Norfolk St & Broome St-Clinton St & Grand St,699,2,1398
Norfolk St & Broome St-Bialystoker Pl & Delancey St,700,2,1400
Norfolk St & Broome St-Grand St & Samuel Dickstein Plaza,701,2,1402
Norfolk St & Broome St-Columbia St & Rivington St,702,2,1404
Norfolk St & Broome St-Forsyth St & Grand St,703,2,1406
Norfolk St & Broome St-Cherry St,704,2,1408
Norfolk St & Broome St-S 5 Pl & S 5 St,705,2,1410
Norfolk St & Broome St-Madison St & Montgomery St,706,2,1412
Norfolk St & Broome St-Stanton St & Mangin St,707,2,1414
Knickerbocker Ave & Moffat St-Wilson Ave & Moffat St,708,2,1416
Knickerbocker Ave & Moffat St-Rockaway Ave & Bainbridge St,709,2,1418
Knickerbocker Ave & Moffat St-Fulton St & Saratoga Ave,710,2,1420
Knickerbocker Ave & Moffat St-Jefferson Ave & Evergreen Ave,711,2,1422
Knickerbocker Ave & Moffat St-Moffat St & Bushwick,712,2,1424
Knickerbocker Ave & Moffat St-Knickerbocker Ave & Hancock St,713,2,1426
Knickerbocker Ave & Moffat St-60 Pl & Linden St,714,2,1428
Knickerbocker Ave & Moffat St-Thomas S. Boyland St & Marion St,715,2,1430
Knickerbocker Ave & Moffat St-Stockholm St & Wilson Ave,716,2,1432
Knickerbocker Ave & Moffat St-Somers St & Broadway,717,2,1434
E 133 St & Cypress Pl-Alexander Ave & E 134 St,718,2,1436
E 133 St & Cypress Pl-E 135 St & St Ann's Ave,719,2,1438
E 133 St & Cypress Pl-Tiebout Ave & E Fordham Road,720,2,1440
E 133 St & Cypress Pl-E 138 St & Cypress Ave,721,2,1442
E 133 St & Cypress Pl-Brook Ave & E 138 St,722,2,1444
E 133 St & Cypress Pl-St. Ann's Av & Bruckner Blvd,723,2,1446
E 133 St & Cypress Pl-E 156 St & Courtlandt Ave,724,2,1448
E 133 St & Cypress Pl-E 149 St & Morris Ave,725,2,1450
E 133 St & Cypress Pl-E 161 St & Park Ave,726,2,1452
E 133 St & Cypress Pl-Wards Meadow Comfort Station,727,2,1454
E 35 St & Madison Ave-E 43 St & Madison Ave,728,2,1456
E 35 St & Madison Ave-W 31 St & 7 Ave,729,2,1458
E 35 St & Madison Ave-E 41 St & Madison Ave (SE corner),730,2,1460
E 35 St & Madison Ave-Broadway & W 25 St,731,2,1462
E 35 St & Madison Ave-W 41 St & 8 Ave,732,2,1464
E 35 St & Madison Ave-5 Ave & E 29 St,733,2,1466
E 35 St & Madison Ave-E 33 St & 1 Ave,734,2,1468
E 35 St & Madison Ave-W 25 St & 6 Ave,735,2,1470
E 35 St & Madison Ave-6 Ave & W 33 St,736,2,1472
E 35 St & Madison Ave-Broadway & W 36 St,737,2,1474
Macon St & Lewis Ave-Chauncey St & Stuyvesant Ave,738,2,1476
Macon St & Lewis Ave-Lewis Ave & Madison St,739,2,1478
Macon St & Lewis Ave-Monroe St & Bedford Ave,740,2,1480
Macon St & Lewis Ave-Schenectady Ave & Pacific St,741,2,1482
Macon St & Lewis Ave-Halsey St & Tompkins Ave,742,2,1484
Macon St & Lewis Ave-Marcus Garvey Blvd & Macon St,743,2,1486
Macon St & Lewis Ave-Fulton St & Utica Ave,744,2,1488
Macon St & Lewis Ave-Hancock St & Bedford Ave,745,2,1490
Macon St & Lewis Ave-Macon St & Nostrand Ave,746,2,1492
Macon St & Lewis Ave-St Johns Pl & Washington Ave,747,2,1494
University Pl & E 8 St-University Pl & E 14 St,748,2,1496
University Pl & E 8 St-E 12 St & 3 Ave,749,2,1498
University Pl & E 8 St-4 Ave & E 12 St,750,2,1500
University Pl & E 8 St-E 11 St & 3 Ave,751,2,1502
University Pl & E 8 St-Mercer St & Bleecker St,752,2,1504
University Pl & E 8 St-W 15 St & 6 Ave,753,2,1506
University Pl & E 8 St-W 13 St & 5 Ave,754,2,1508
University Pl & E 8 St-8 Ave & W 16 St,755,2,1510
University Pl & E 8 St-E 10 St & Avenue A,756,2,1512
University Pl & E 8 St-Lispenard St & Broadway,757,2,1514
Ditmars Blvd & 43 St-31 St & 23 Ave,758,2,1516
Ditmars Blvd & 43 St-31 St & Ditmars Blvd,759,2,1518
Ditmars Blvd & 43 St-Ditmars Blvd & 76 St,760,2,1520
Ditmars Blvd & 43 St-43 St & 23 Ave,761,2,1522
Ditmars Blvd & 43 St-Steinway St & Ditmars Blvd,762,2,1524
Ditmars Blvd & 43 St-36 St & Ditmars Blvd,763,2,1526
Ditmars Blvd & 43 St-Ditmars Blvd & 48 St,764,2,1528
Ditmars Blvd & 43 St-Steinway St & 21 Ave,765,2,1530
Ditmars Blvd & 43 St-20 Ave & 38 St,766,2,1532
Ditmars Blvd & 43 St-31 St & Newtown Ave,767,2,1534
2 Ave & 43 St-67 St & Erik Pl,768,2,1536
2 Ave & 43 St-45 St & 4 Ave,769,2,1538
2 Ave & 43 St-44 St & 3 Ave,770,2,1540
2 Ave & 43 St-E 2 St & Avenue B,771,2,1542
2 Ave & 43 St-58 St & Pier 4,772,2,1544
2 Ave & 43 St-Carroll St & 6 Ave,773,2,1546
2 Ave & 43 St-North Moore St & Greenwich St,774,2,1548
2 Ave & 43 St-2 Ave & 39 St,775,2,1550
2 Ave & 43 St-21 St & 4 Ave,776,2,1552
2 Ave & 43 St-36 St & 4 Ave,777,2,1554
Prospect Ave & E 167 St-Longwood Ave & Southern Blvd,778,2,1556
Prospect Ave & E 167 St-Intervale Ave & Westchester Ave,779,2,1558
Prospect Ave & E 167 St-Tinton Ave & E 165 St,780,2,1560
Prospect Ave & E 167 St-Westchester Ave & Longwood Ave,781,2,1562
Prospect Ave & E 167 St-E 163 St & Union Ave,782,2,1564
Prospect Ave & E 167 St-Crotona Park East & E 173 St,783,2,1566
Prospect Ave & E 167 St-Beck St & Leggett Ave,784,2,1568
Prospect Ave & E 167 St-Crotona Park North & Prospect Ave,785,2,1570
Prospect Ave & E 167 St-Intervale Ave & Kelly St,786,2,1572
Prospect Ave & E 167 St-Grand Concourse & E 144 St,787,2,1574
Southern Blvd & E 149 St-E 149 St & Eagle Ave,788,2,1576
Southern Blvd & E 149 St-Wales Ave & E 147 St,789,2,1578
Southern Blvd & E 149 St-Prospect Ave & E 151 St,790,2,1580
Southern Blvd & E 149 St-Grand Concourse & E 144 St,791,2,1582
Southern Blvd & E 149 St-Brook Ave & E 157 St,792,2,1584
Southern Blvd & E 149 St-Westchester Ave & Longwood Ave,793,2,1586
Southern Blvd & E 149 St-Southern Blvd & Avenue St. John,794,2,1588
Southern Blvd & E 149 St-Melrose Ave & E 150 St,795,2,1590
Southern Blvd & E 149 St-St Mary's St & Jackson Ave,796,2,1592
Southern Blvd & E 149 St-E 149 St & Jackson Ave,797,2,1594
Lafayette St & E 8 St-E 10 St & Avenue A,798,2,1596
Lafayette St & E 8 St-Broadway & E 14 St,799,2,1598
Lafayette St & E 8 St-4 Ave & E 12 St,800,2,1600
Lafayette St & E 8 St-E 17 St & Broadway,801,2,1602
Lafayette St & E 8 St-University Pl & E 14 St,802,2,1604
Lafayette St & E 8 St-St Marks Pl & 1 Ave,803,2,1606
Lafayette St & E 8 St-Ave A & E 14 St,804,2,1608
Lafayette St & E 8 St-E 9 St & 5 Ave,805,2,1610
Lafayette St & E 8 St-W 4 St & 7 Ave S,806,2,1612
Lafayette St & E 8 St-E 27 St & 1 Ave,807,2,1614
W 111 St & 5 Ave-Lenox Ave & W 111 St,808,2,1616
W 111 St & 5 Ave-Lexington Ave & E 111 St,809,2,1618
W 111 St & 5 Ave-5 Ave & E 103 St,810,2,1620
W 111 St & 5 Ave-Frederick Douglass Blvd & W 112 St,811,2,1622
